course_id,module_name,course_level,course_name,course_levelrank,duration,no_of_enrollments,no_of_ratings,course_rating,created_time,creator_name
279,MS Office,Intermediate,MS Office_Intermediate,3,25,3000,750,5,26-08-2022,Judy Stapleton
280,Word Press,Beginner,Word Press_Beginner,2,15,6000,3687,4,28-04-2017,Rosaleen Groundwater
281,Hadoop,Beginner,Hadoop_Beginner,1,35,2000,500,3,18-02-2020,Stormy Fiddeman
282,Tableau,Advanced,Tableau_Advanced,4,30,9000,2383,2,13-01-2022,Wilburt Levison
283,HTML,Expert,HTML_Expert,3,15,2000,839,4,28-12-2020,Mario Benfield
284,Power Platform,Advanced,Power Platform_Advanced,4,9,2000,500,1,05-12-2019,Amii Greasty
285,IaC,Advanced,IaC_Advanced,3,20,8000,3547,5,04-01-2018,Gretal Rubbert
286,Azure PaaS,Advanced,Azure PaaS_Advanced,3,12,8000,2145,4,18-02-2021,Roxy McKeaney
287,Word Press,Advanced,Word Press_Advanced,4,3,5000,3100,4,09-06-2017,Nancey Longhi
288,IaC,Expert,IaC_Expert,4,40,1000,250,4,22-10-2020,Aurelea Lanham
289,MS Office,Intermediate,MS Office_Intermediate,3,25,8000,1668,5,09-01-2021,Jodee Whiteland
290,AWS,Advanced,AWS_Advanced,3,35,1000,250,4,24-11-2019,Zaccaria Mouton
291,Python,Expert,Python_Expert,4,25,3000,1116,4,21-10-2018,Dill Coley
292,Power Platform,Advanced,Power Platform_Advanced,3,3,2000,500,5,18-12-2018,Carleton Kermon
293,HTML,Expert,HTML_Expert,4,25,9000,1811,5,25-08-2019,Lock Gooderham
294,R Language,Advanced,R Language_Advanced,4,9,5000,3271,4,09-07-2020,Loraine Ten Broek
295,R Language,Advanced,R Language_Advanced,4,20,4000,358,1,22-02-2017,Lissi Sheaber
296,CSS,Beginner,CSS_Beginner,2,9,10000,2114,4,26-12-2018,Ulrika Nickels
297,IaC,Intermediate,IaC_Intermediate,1,30,3000,1128,5,19-07-2017,Sibley Jessop
298,SQL,Advanced,SQL_Advanced,3,25,8000,2583,3,02-03-2021,Talya Thickins
299,Power Platform,Expert,Power Platform_Expert,3,20,3000,171,5,29-08-2020,Debra Mattin
300,Javascript,Expert,Javascript_Expert,4,20,2000,1522,4,02-08-2018,Simone Normant
301,CSS,Beginner,CSS_Beginner,1,40,4000,1430,3,11-04-2017,Ebenezer Landrick
302,Power BI,Intermediate,Power BI_Intermediate,2,15,1000,250,4,06-10-2019,Malanie Firth
303,Power BI,Advanced,Power BI_Advanced,3,35,6000,3187,2,24-09-2018,Cleo Figge
304,Databases,Advanced,Databases_Advanced,3,6,1000,250,5,01-06-2021,Eldredge Leaf
305,Word Press,Advanced,Word Press_Advanced,4,9,9000,1207,3,25-05-2017,Callida Haney
306,Databases,Expert,Databases_Expert,4,35,2000,872,5,14-01-2019,Konrad Walbrun
307,Azure IaaS,Expert,Azure IaaS_Expert,3,9,2000,500,1,19-02-2019,Evy Paulich
308,MS Office,Intermediate,MS Office_Intermediate,2,35,3000,2745,5,25-03-2020,Levon Brunini
309,HTML,Intermediate,HTML_Intermediate,3,9,8000,3393,3,09-06-2018,Ninetta Jurgenson
310,Power BI,Expert,Power BI_Expert,3,25,7000,1403,4,26-02-2022,Inger Mitten
311,Databases,Intermediate,Databases_Intermediate,2,6,1000,250,4,05-09-2021,Lindon Lowten
312,CSS,Expert,CSS_Expert,3,3,1000,250,5,08-06-2019,Jada Holsall
313,Tableau,Beginner,Tableau_Beginner,1,30,7000,2420,4,02-02-2017,Leroi Duncanson
314,Azure PaaS,Advanced,Azure PaaS_Advanced,4,20,3000,954,5,07-12-2020,Felita Worton
315,Word Press,Intermediate,Word Press_Intermediate,2,40,6000,127,4,11-12-2018,Ranee Excell
316,Azure IaaS,Intermediate,Azure IaaS_Intermediate,2,20,8000,717,5,07-09-2022,Cassandry Tarbett
317,MS Office,Beginner,MS Office_Beginner,2,40,2000,500,5,22-02-2017,Orv Coushe
318,MS Office,Expert,MS Office_Expert,4,12,1000,250,5,10-08-2017,Jamey Brick
319,AWS,Advanced,AWS_Advanced,3,6,1000,250,5,13-11-2020,Cyndy Oggers
320,Deep Learning,Intermediate,Deep Learning_Intermediate,3,20,10000,2473,5,24-05-2018,Malia Ortelt
321,MS Office,Advanced,MS Office_Advanced,4,30,3000,1226,3,02-04-2018,Kattie Howlings
322,Azure IaaS,Intermediate,Azure IaaS_Intermediate,2,9,10000,1792,3,11-04-2020,Nicki Portch
323,Azure IaaS,Intermediate,Azure IaaS_Intermediate,1,9,1000,250,4,23-06-2019,Lion Fairest
324,Azure IaaS,Beginner,Azure IaaS_Beginner,2,25,1000,250,4,06-10-2018,Hieronymus Pollack
325,Hadoop,Intermediate,Hadoop_Intermediate,2,20,1000,429,5,07-01-2021,Thane Hammerich
326,Python,Beginner,Python_Beginner,2,35,2000,500,1,09-02-2020,Che Barenski
327,HTML,Intermediate,HTML_Intermediate,3,9,1000,250,5,18-03-2019,Susana Stickels
328,AWS,Intermediate,AWS_Intermediate,3,15,2000,1671,1,25-04-2021,Burr Cumine
329,AWS,Beginner,AWS_Beginner,1,35,3000,2803,4,27-07-2021,Eamon Sjollema
330,Javascript,Beginner,Javascript_Beginner,2,20,6000,2729,4,03-12-2022,Karoline Whistan
331,Machine Learning,Beginner,Machine Learning_Beginner,1,6,8000,3286,2,26-06-2022,Cathe Blockley
332,Tableau,Beginner,Tableau_Beginner,1,9,1000,250,5,17-12-2020,Jane Labeuil
333,Machine Learning,Beginner,Machine Learning_Beginner,2,25,1000,250,,15-10-2019,Nixie Bonde
334,Word Press,Advanced,Word Press_Advanced,4,12,2000,80,4,24-05-2022,Wat Budleigh
335,Azure IaaS,Expert,Azure IaaS_Expert,4,3,3000,2264,5,18-10-2017,Morganne Sich
336,Word Press,Intermediate,Word Press_Intermediate,3,35,2000,1154,5,24-07-2020,Danni Sindall
337,HTML,Beginner,HTML_Beginner,1,12,9000,2267,5,14-11-2022,Winfred Tilly
338,Python,Intermediate,Python_Intermediate,3,40,7000,3045,4,24-09-2020,Bessy Tyler
339,HTML,Intermediate,HTML_Intermediate,3,3,3000,1457,5,28-07-2020,Willard Lochet
340,Tableau,Beginner,Tableau_Beginner,1,40,3000,862,,12-01-2018,Sascha Feavers
341,CSS,Intermediate,CSS_Intermediate,3,9,6000,2341,5,30-07-2017,Calla Kimblen
342,Power BI,Beginner,Power BI_Beginner,1,9,1000,250,4,08-05-2017,Maegan Kikke
343,Machine Learning,Intermediate,Machine Learning_Intermediate,1,25,9000,2836,3,19-02-2020,Carolann Grigg
344,MS Office,Advanced,MS Office_Advanced,4,12,2000,1486,3,05-04-2020,Briney Mustoo
345,Python,Advanced,Python_Advanced,3,15,9000,1812,5,07-04-2017,Tabbi Hamlington
346,Azure IaaS,Beginner,Azure IaaS_Beginner,2,20,7000,2304,5,10-12-2017,Elsworth Kinavan
347,Deep Learning,Beginner,Deep Learning_Beginner,2,20,6000,740,4,10-02-2017,Guss Keppin
348,Azure PaaS,Beginner,Azure PaaS_Beginner,1,15,1000,250,5,05-08-2017,Puff Chamberlayne
349,SQL,Advanced,SQL_Advanced,3,3,1000,250,4,08-02-2017,Gibbie Scala
350,Databases,Intermediate,Databases_Intermediate,1,15,2000,500,5,22-02-2019,Ingrim Yarrall
351,Hadoop,Intermediate,Hadoop_Intermediate,2,25,10000,2753,5,13-07-2021,Bell Hasson
352,Deep Learning,Beginner,Deep Learning_Beginner,1,25,2000,500,5,25-02-2019,Joannes Welford
353,Power Platform,Expert,Power Platform_Expert,4,15,10000,653,5,17-03-2021,Kevin Pimlott
354,Databases,Beginner,Databases_Beginner,1,25,1000,250,4,22-01-2019,York Ambrosoli
355,HTML,Expert,HTML_Expert,3,12,4000,151,1,04-09-2018,Nikki Ladbrook
356,Power Platform,Intermediate,Power Platform_Intermediate,2,25,2000,500,3,08-04-2017,Fifi Hebner
357,MS Office,Beginner,MS Office_Beginner,1,12,1000,250,4,28-07-2020,Sancho Whittington
358,Word Press,Expert,Word Press_Expert,4,9,2000,754,5,16-02-2020,Leora Maunders
359,AWS,Expert,AWS_Expert,4,15,2000,500,5,16-04-2020,Clayton Kelleway
360,AWS,Expert,AWS_Expert,4,30,2000,500,1,01-02-2021,Susy Rudloff
361,Word Press,Expert,Word Press_Expert,4,9,3000,2386,3,25-06-2022,Celie Etherson
362,HTML,Beginner,HTML_Beginner,1,15,3000,2442,4,16-01-2019,Melody Perfitt
363,Word Press,Beginner,Word Press_Beginner,1,9,3000,995,4,09-05-2018,Harcourt Keenan
364,Power Platform,Beginner,Power Platform_Beginner,1,30,1000,250,1,05-02-2020,Fiann Duncklee
365,Tableau,Expert,Tableau_Expert,4,3,4000,1907,4,08-12-2019,Gianni Gamlyn
366,HTML,Beginner,HTML_Beginner,2,15,2000,500,5,31-08-2021,Dawn Aireton
367,Python,Advanced,Python_Advanced,4,25,7000,1075,3,07-10-2019,Hansiain Slimings
368,Azure PaaS,Expert,Azure PaaS_Expert,4,6,8000,1936,5,28-01-2018,Nevsa Towsey
369,Databases,Beginner,Databases_Beginner,1,9,3000,538,3,15-09-2022,Susanne St. Clair
370,R Language,Advanced,R Language_Advanced,3,9,1000,250,5,03-11-2019,Tami Maccaig
371,R Language,Intermediate,R Language_Intermediate,1,20,3000,2952,4,07-05-2017,Mathilda Siburn
372,Hadoop,Advanced,Hadoop_Advanced,3,35,2000,500,4,14-04-2019,Victoria Shirley
373,R Language,Intermediate,R Language_Intermediate,2,25,9000,1448,3,26-09-2021,Pat Pitchers
374,Machine Learning,Intermediate,Machine Learning_Intermediate,3,35,3000,2410,4,16-07-2019,Barthel Curson
375,Azure PaaS,Expert,Azure PaaS_Expert,4,40,1000,250,1,19-07-2022,Eartha Di Claudio
376,Databases,Beginner,Databases_Beginner,1,20,2000,500,5,02-03-2022,Had McNab
377,HTML,Intermediate,HTML_Intermediate,2,12,1000,250,3,04-07-2022,Jsandye Mennear
378,HTML,Beginner,HTML_Beginner,2,6,3000,1791,4,21-10-2021,Tamar Pinke
379,SQL,Expert,SQL_Expert,3,12,9000,2984,4,19-10-2019,Corenda Di Franceschi
380,R Language,Beginner,R Language_Beginner,1,25,3000,750,5,14-01-2018,Lenna Heaffey
381,CSS,Advanced,CSS_Advanced,4,20,5000,1046,4,17-03-2017,Katuscha Evennett
382,Javascript,Advanced,Javascript_Advanced,3,20,7000,656,3,29-09-2022,Ruddie Mattock
383,SQL,Expert,SQL_Expert,4,15,3000,2800,5,19-12-2020,Sisile Rivenzon
384,R Language,Intermediate,R Language_Intermediate,2,25,9000,2105,5,22-10-2022,Kasper Mewes
385,Azure PaaS,Advanced,Azure PaaS_Advanced,4,20,4000,3889,5,08-12-2018,Ange Hlavecek
386,SQL,Expert,SQL_Expert,4,12,2000,881,3,28-06-2022,Wynn Platts
387,SQL,Beginner,SQL_Beginner,1,25,2000,1893,1,15-11-2018,Marya Tuffield
388,Python,Intermediate,Python_Intermediate,1,15,10000,660,5,29-05-2017,Alasteir Matonin
389,SQL,Intermediate,SQL_Intermediate,2,6,4000,1470,3,11-08-2019,Ivar Helsdon
390,Word Press,Expert,Word Press_Expert,3,12,2000,500,3,31-05-2017,Shepperd Cornejo
391,HTML,Expert,HTML_Expert,3,12,4000,682,2,29-08-2018,Nataline Folland
392,Deep Learning,Expert,Deep Learning_Expert,4,25,1000,250,5,06-06-2020,Karlee Wadforth
393,Python,Advanced,Python_Advanced,3,40,10000,1183,5,14-04-2021,Lurette Ewert
394,Tableau,Beginner,Tableau_Beginner,1,12,3000,750,4,18-07-2022,Alva Hoofe
395,Machine Learning,Beginner,Machine Learning_Beginner,2,12,1000,250,5,07-09-2022,Alexandra Di Antonio
396,Python,Intermediate,Python_Intermediate,3,40,2000,500,4,18-08-2017,Sula Weigh
397,Azure IaaS,Expert,Azure IaaS_Expert,4,12,4000,2494,5,21-10-2017,Rodney Dungate
398,Databases,Advanced,Databases_Advanced,3,40,1000,250,4,02-07-2018,Merci Yvens
399,Power Platform,Advanced,Power Platform_Advanced,3,3,4000,1301,5,13-08-2021,Ignazio Arblaster
400,CSS,Beginner,CSS_Beginner,1,25,2000,500,4,11-08-2020,Evelina Skahill
401,HTML,Expert,HTML_Expert,4,25,1000,250,,08-04-2022,Ignatius Torricella
402,HTML,Advanced,HTML_Advanced,2,12,10000,640,5,18-08-2018,Hubert Fowles
403,CSS,Beginner,CSS_Beginner,1,6,5000,2667,2,08-04-2021,Kellen Bouller
404,HTML,Advanced,HTML_Advanced,3,30,3000,1578,5,17-10-2017,Dulce Blizard
405,Tableau,Expert,Tableau_Expert,4,35,3000,750,3,26-03-2021,Jacenta Skedgell
406,SQL,Advanced,SQL_Advanced,3,35,1000,555,3,24-04-2018,Sigfrid Welband
407,Machine Learning,Advanced,Machine Learning_Advanced,3,25,3000,1262,4,19-05-2022,Leah Raisbeck
408,IaC,Intermediate,IaC_Intermediate,2,35,6000,977,5,21-05-2021,Duffy Dicke
409,AWS,Beginner,AWS_Beginner,1,15,6000,1290,5,27-01-2019,Letisha Lockless
410,Machine Learning,Expert,Machine Learning_Expert,3,25,1000,250,4,18-12-2021,Wilona Davidwitz
411,Deep Learning,Expert,Deep Learning_Expert,4,30,1000,250,5,09-11-2019,Caroljean Andraud
412,CSS,Intermediate,CSS_Intermediate,3,12,2000,584,5,30-01-2017,Walther Craufurd
413,Power Platform,Expert,Power Platform_Expert,4,30,6000,1515,5,12-12-2017,Lavina Wootton
414,Word Press,Expert,Word Press_Expert,3,20,5000,2896,3,17-08-2017,Lorrayne Abbes
415,Power BI,Advanced,Power BI_Advanced,3,9,5000,1193,5,07-09-2021,Rosa Postill
416,R Language,Expert,R Language_Expert,4,3,7000,256,5,10-01-2017,Finlay Blamey
417,AWS,Expert,AWS_Expert,4,6,2000,500,4,15-05-2017,Del Kalkofen
418,Word Press,Beginner,Word Press_Beginner,1,35,3000,750,4,07-04-2019,Danny Hartus
419,Machine Learning,Intermediate,Machine Learning_Intermediate,2,6,2000,63,3,14-08-2019,Gerhard Snewin
420,Azure PaaS,Beginner,Azure PaaS_Beginner,1,3,2000,500,5,22-09-2021,Karilynn Caukill
421,SQL,Beginner,SQL_Beginner,2,30,1000,250,4,24-12-2020,Montgomery Reasun
422,AWS,Intermediate,AWS_Intermediate,3,20,2000,208,4,30-09-2020,Terrel Hayller
423,AWS,Advanced,AWS_Advanced,3,12,8000,2797,5,06-06-2022,Caty Riche
424,Azure PaaS,Intermediate,Azure PaaS_Intermediate,3,25,6000,1533,3,09-01-2020,Annadiane Gibke
425,MS Office,Intermediate,MS Office_Intermediate,2,30,2000,1764,5,08-07-2020,Berkie Filyukov
426,Power BI,Expert,Power BI_Expert,3,6,9000,2180,1,13-05-2017,Nickie Wildin
427,CSS,Intermediate,CSS_Intermediate,3,20,1000,250,4,31-07-2017,Tomi Shafier
428,CSS,Intermediate,CSS_Intermediate,1,12,8000,1880,5,15-01-2021,Annis Oxtarby
429,Word Press,Intermediate,Word Press_Intermediate,2,30,8000,395,3,14-01-2017,Chelsey Waker
430,MS Office,Advanced,MS Office_Advanced,2,25,1000,250,,12-09-2017,Fiann Rubie
431,Azure PaaS,Expert,Azure PaaS_Expert,4,30,2000,500,4,27-04-2021,Yoshi Joddens
432,Hadoop,Expert,Hadoop_Expert,4,6,1000,455,2,26-12-2019,Yetta Gregori
433,Azure PaaS,Intermediate,Azure PaaS_Intermediate,2,12,7000,2096,5,17-02-2021,Annissa Garmons
434,Azure PaaS,Beginner,Azure PaaS_Beginner,2,9,9000,2717,4,29-06-2022,Wesley O'Tuohy
435,Word Press,Expert,Word Press_Expert,4,25,2000,826,5,23-03-2017,Tab McArthur
436,Power BI,Expert,Power BI_Expert,4,12,3000,1527,4,05-02-2019,Eugene Housbey
437,Power BI,Beginner,Power BI_Beginner,1,25,1000,539,4,28-08-2022,Starla Towndrow
438,IaC,Advanced,IaC_Advanced,3,30,2000,278,4,09-04-2019,Nadya Swaysland
439,Azure IaaS,Expert,Azure IaaS_Expert,3,15,2000,623,,03-02-2020,Goraud Brendel
440,AWS,Intermediate,AWS_Intermediate,1,20,7000,399,2,14-11-2019,Lilias Gellibrand
441,Power BI,Advanced,Power BI_Advanced,2,35,5000,2633,5,15-12-2019,Aloin Adolphine
442,Word Press,Advanced,Word Press_Advanced,3,30,10000,2218,5,09-03-2019,Griffin Le Gallo
443,Azure IaaS,Advanced,Azure IaaS_Advanced,3,12,3000,1334,2,20-11-2022,Diannne MacKimm
444,IaC,Intermediate,IaC_Intermediate,2,25,10000,2044,1,11-07-2021,Robers Colin
445,Azure PaaS,Advanced,Azure PaaS_Advanced,3,12,2000,418,4,09-09-2022,Adda Chesswas
446,HTML,Intermediate,HTML_Intermediate,2,12,1000,250,,13-05-2022,Ernest Solano
447,Word Press,Expert,Word Press_Expert,3,12,9000,1407,5,13-08-2019,Zollie Redwin
448,CSS,Beginner,CSS_Beginner,1,9,3000,1946,4,11-04-2022,Zonda Dewi
449,HTML,Beginner,HTML_Beginner,1,12,7000,113,4,09-05-2020,Linea Melato
450,SQL,Beginner,SQL_Beginner,1,9,3000,2997,1,06-03-2021,Fianna Hannon
451,SQL,Intermediate,SQL_Intermediate,3,35,7000,3538,3,30-11-2017,Claudianus Delgardillo
452,Tableau,Advanced,Tableau_Advanced,4,25,2000,500,1,09-02-2019,Charyl Izachik
453,Power Platform,Advanced,Power Platform_Advanced,4,12,1000,250,3,28-06-2021,Joseph Bogue
454,HTML,Beginner,HTML_Beginner,1,25,1000,84,2,27-01-2017,Reena Stickney
455,Databases,Intermediate,Databases_Intermediate,1,9,1000,250,4,10-06-2022,Eimile Benwell
456,CSS,Advanced,CSS_Advanced,4,20,3000,2924,4,11-01-2017,Fidelia Punter
457,CSS,Intermediate,CSS_Intermediate,3,25,3000,981,4,06-09-2020,Delora Hardington
458,IaC,Beginner,IaC_Beginner,1,20,3000,1055,3,13-10-2021,Vina Larkcum
459,Azure PaaS,Advanced,Azure PaaS_Advanced,3,6,7000,3222,4,16-08-2018,Daisi Jouning
460,R Language,Advanced,R Language_Advanced,2,9,1000,588,5,29-07-2017,Pedro Spileman
461,R Language,Intermediate,R Language_Intermediate,2,15,2000,1261,4,14-08-2018,Ysabel Iskower
462,Databases,Advanced,Databases_Advanced,3,25,7000,1521,5,15-11-2019,Bettye Elan
463,Databases,Beginner,Databases_Beginner,1,30,5000,2164,5,19-11-2020,Clary Snailham
464,Deep Learning,Advanced,Deep Learning_Advanced,4,12,9000,2726,5,27-10-2022,Dierdre Dary
465,Hadoop,Intermediate,Hadoop_Intermediate,2,12,1000,250,2,23-02-2018,Marty Hembrow
466,HTML,Expert,HTML_Expert,4,12,1000,250,1,28-01-2021,Tiffy Kristof
467,Power Platform,Advanced,Power Platform_Advanced,2,30,6000,3029,5,24-06-2017,Twyla Durtnel
468,Word Press,Advanced,Word Press_Advanced,2,35,2000,500,3,23-07-2020,Hetty MacCartan
469,Javascript,Expert,Javascript_Expert,4,15,2000,462,4,04-09-2019,Nicolette Cargo
470,Databases,Advanced,Databases_Advanced,2,35,2000,1324,3,21-08-2022,Brina Sparshett
471,HTML,Beginner,HTML_Beginner,1,3,2000,500,5,03-07-2021,Phyllida De Bellis
472,Tableau,Expert,Tableau_Expert,4,6,2000,1552,4,30-05-2019,Yulma Rays
473,SQL,Intermediate,SQL_Intermediate,2,20,2000,500,4,08-12-2018,Gregor Reihm
474,AWS,Beginner,AWS_Beginner,1,25,1000,250,1,14-02-2021,Erin DelaField
475,Azure IaaS,Expert,Azure IaaS_Expert,3,12,3000,2315,,04-05-2020,Karlene Risely
476,Tableau,Expert,Tableau_Expert,4,9,6000,3304,4,10-05-2022,Brody Brando
477,Databases,Intermediate,Databases_Intermediate,3,20,1000,250,4,09-05-2020,Horton Ritchings
478,Databases,Expert,Databases_Expert,4,25,3000,750,4,10-09-2020,Lucky Hulett
479,Word Press,Advanced,Word Press_Advanced,3,30,9000,1354,4,05-11-2018,Antonin Hamnett
480,R Language,Intermediate,R Language_Intermediate,2,20,3000,1027,4,02-12-2022,Rourke Scrannage
481,Tableau,Intermediate,Tableau_Intermediate,3,15,6000,2086,3,15-03-2022,Reynold Shoorbrooke
482,Hadoop,Beginner,Hadoop_Beginner,2,25,2000,500,3,16-10-2020,Giuditta Seabridge
483,Machine Learning,Expert,Machine Learning_Expert,3,25,5000,3933,5,07-10-2019,Rem Holbie
484,CSS,Beginner,CSS_Beginner,2,12,9000,3567,2,12-12-2019,Diarmid Slimming
485,Javascript,Intermediate,Javascript_Intermediate,2,25,9000,2256,4,13-08-2021,Karol Chellenham
486,AWS,Beginner,AWS_Beginner,1,30,3000,886,4,18-09-2021,Rana Godsell
487,Machine Learning,Expert,Machine Learning_Expert,4,12,2000,500,5,02-06-2020,Annalise Binford
488,Machine Learning,Intermediate,Machine Learning_Intermediate,2,20,2000,500,2,17-04-2020,Simonette Barby
489,Machine Learning,Intermediate,Machine Learning_Intermediate,2,25,9000,1335,4,05-08-2020,Andre Leversuch
490,Machine Learning,Advanced,Machine Learning_Advanced,3,25,3000,750,4,21-05-2021,Carolyn Hugenin
491,Machine Learning,Intermediate,Machine Learning_Intermediate,1,9,3000,750,5,26-12-2018,Garald Daens
492,Databases,Intermediate,Databases_Intermediate,1,6,10000,1518,4,16-04-2022,Lief Stile
493,Databases,Advanced,Databases_Advanced,3,25,1000,250,4,14-11-2019,Maribelle Walworth
494,Python,Intermediate,Python_Intermediate,3,12,8000,3254,4,17-07-2019,Birgit Mac Giolla Pheadair
495,Power Platform,Intermediate,Power Platform_Intermediate,1,30,3000,159,3,04-01-2017,Cissiee Hartright
496,Azure IaaS,Beginner,Azure IaaS_Beginner,2,35,2000,552,4,31-08-2020,Aryn Kitlee
497,Machine Learning,Advanced,Machine Learning_Advanced,4,6,8000,1856,5,17-11-2022,Flory Curran
498,SQL,Beginner,SQL_Beginner,1,25,1000,300,4,15-01-2017,Missy Ofener
499,Power BI,Advanced,Power BI_Advanced,3,20,9000,1340,5,04-03-2021,Adria Hendricks
500,Power Platform,Beginner,Power Platform_Beginner,2,30,8000,1543,2,31-01-2020,Desiree Sallings
501,Power Platform,Advanced,Power Platform_Advanced,3,15,2000,500,5,27-09-2022,Temple Van der Kruis
502,Python,Beginner,Python_Beginner,1,15,2000,1395,4,26-12-2020,Lona Spall
503,SQL,Intermediate,SQL_Intermediate,2,35,1000,250,4,01-10-2020,Idalina Cremen
504,Power BI,Intermediate,Power BI_Intermediate,2,15,1000,250,4,29-01-2017,Evangeline Monteath
505,CSS,Beginner,CSS_Beginner,2,30,3000,1261,5,07-08-2021,Bobine Bohlsen
506,SQL,Expert,SQL_Expert,4,40,1000,565,5,22-11-2018,Muffin Brankley
507,SQL,Advanced,SQL_Advanced,3,20,1000,250,3,11-12-2018,Dolorita Strangeways
508,Power Platform,Beginner,Power Platform_Beginner,2,40,3000,750,3,03-06-2018,Ly Eddolls
509,Python,Intermediate,Python_Intermediate,1,35,1000,312,5,18-02-2021,Jordanna Beagles
510,Power BI,Expert,Power BI_Expert,4,25,1000,250,1,12-01-2018,Gerik Hobden
511,Power BI,Expert,Power BI_Expert,3,35,1000,99,5,16-07-2021,Rasia Tomlins
512,Javascript,Advanced,Javascript_Advanced,4,15,1000,911,5,27-12-2018,Ian Beville
513,MS Office,Intermediate,MS Office_Intermediate,2,20,1000,250,3,22-11-2022,Giles Delacroix
514,Python,Intermediate,Python_Intermediate,2,6,8000,1085,5,26-02-2017,Gusta Gecke
515,Javascript,Advanced,Javascript_Advanced,2,9,3000,750,4,05-02-2017,Mead Enocksson
516,SQL,Advanced,SQL_Advanced,3,20,4000,909,4,26-09-2021,Doro Lambertini
517,Power BI,Beginner,Power BI_Beginner,1,40,1000,250,5,25-12-2022,Antonie Mapson
518,SQL,Intermediate,SQL_Intermediate,3,35,6000,1583,3,21-02-2018,Franciska Worster
519,HTML,Intermediate,HTML_Intermediate,2,30,1000,250,4,26-12-2018,Doro McBratney
520,Hadoop,Expert,Hadoop_Expert,4,12,1000,250,5,27-10-2019,Phyllis Ipsgrave
521,Databases,Advanced,Databases_Advanced,3,25,5000,1619,4,12-10-2018,Jephthah Lafrentz
522,Deep Learning,Intermediate,Deep Learning_Intermediate,2,25,1000,112,3,21-01-2022,Alfredo Kornyshev
523,Python,Advanced,Python_Advanced,3,35,1000,250,4,23-11-2020,Barbi Granger
524,Tableau,Beginner,Tableau_Beginner,1,20,3000,750,3,14-03-2020,Torrey Lisciandro
525,Python,Intermediate,Python_Intermediate,3,40,3000,2536,5,01-10-2019,Sherill Sandwich
526,Azure IaaS,Intermediate,Azure IaaS_Intermediate,1,40,1000,688,3,17-06-2018,Alexine Farfolomeev
527,Power BI,Expert,Power BI_Expert,4,12,2000,1275,5,07-10-2019,Carrie Hadkins
528,Azure PaaS,Expert,Azure PaaS_Expert,4,3,2000,500,3,17-07-2020,Marti Driscoll
529,Azure PaaS,Advanced,Azure PaaS_Advanced,4,40,6000,2637,1,15-11-2021,Arne Tomas
530,Deep Learning,Advanced,Deep Learning_Advanced,3,30,10000,471,5,21-09-2018,Dalia Parsand
531,Hadoop,Advanced,Hadoop_Advanced,4,9,10000,1451,5,31-07-2019,Bevvy McKenny
532,Hadoop,Advanced,Hadoop_Advanced,4,6,6000,3109,5,08-12-2020,Andrej Agent
533,Databases,Beginner,Databases_Beginner,2,20,6000,471,4,10-10-2021,Aleda Baldacchino
534,Tableau,Intermediate,Tableau_Intermediate,2,20,4000,3002,,09-12-2019,Ikey Rafe
535,Power BI,Expert,Power BI_Expert,4,3,1000,250,4,01-12-2022,Gerta Battram
536,Deep Learning,Expert,Deep Learning_Expert,4,6,10000,497,4,10-09-2020,Sybil Brammer
537,Machine Learning,Expert,Machine Learning_Expert,3,12,3000,750,3,13-09-2021,Krystal Hasnip
538,Python,Expert,Python_Expert,3,9,1000,250,4,21-01-2019,Tiebout Wilgar
539,Power Platform,Advanced,Power Platform_Advanced,4,12,8000,2400,4,29-10-2022,Robert Haward
540,Hadoop,Beginner,Hadoop_Beginner,1,15,2000,500,5,28-04-2021,Kathi Avann
541,Azure IaaS,Expert,Azure IaaS_Expert,4,15,6000,1698,1,02-08-2021,Buckie Lednor
542,CSS,Advanced,CSS_Advanced,4,15,1000,250,4,16-08-2020,Andres Povlsen
